time,n_turbo,n_engine,boost_pressure,throttle,engine_load
1.441,280.86166427976923,39.78873577277398,2.1553145879903917,0.8,0.0
1.442,280.86166427977014,39.78873577277782,2.155314587990393,0.8,0.0
1.443,280.861664279771,39.78873577278158,2.1553145879903948,0.8,0.0
1.444,280.86166427977184,39.78873577278527,2.1553145879903965,0.8,0.0
1.445,280.86166427977264,39.78873577278889,2.155314587990398,0.8,0.0
1.446,280.86166427977344,39.78873577279244,2.155314587990399,0.8,0.0
1.447,280.8616642797743,39.78873577279593,2.1553145879904005,0.8,0.0
1.448,280.8616642797751,39.78873577279935,2.155314587990402,0.8,0.0
1.449,280.8616642797758,39.7887357728027,2.1553145879904037,0.8,0.0
1.45,280.8616642797766,39.78873577280598,2.1553145879904045,0.8,0.0
1.451,280.8616642797773,39.788735772809204,2.1553145879904063,0.8,0.0
1.452,280.8616642797781,39.788735772812366,2.1553145879904076,0.8,0.0
1.453,280.8616642797788,39.78873577281547,2.155314587990409,0.8,0.0
1.454,280.8616642797795,39.78873577281852,2.15531458799041,0.8,0.0
1.455,280.8616642797802,39.788735772821504,2.155314587990411,0.8,0.0
1.456,280.8616642797809,39.78873577282443,2.1553145879904125,0.8,0.0
1.457,280.86166427978156,39.788735772827295,2.155314587990414,0.8,0.0
1.458,280.8616642797822,39.78873577283011,2.155314587990415,0.8,0.0
1.459,280.8616642797828,39.788735772832865,2.155314587990416,0.8,0.0
1.46,280.86166427978344,39.78873577283557,2.1553145879904174,0.8,0.0
1.461,280.86166427978407,39.78873577283823,2.1553145879904183,0.8,0.0
1.462,280.8616642797847,39.78873577284083,2.1553145879904196,0.8,0.0
1.463,280.86166427978526,39.78873577284338,2.1553145879904205,0.8,0.0
1.464,280.8616642797858,39.78873577284588,2.1553145879904214,0.8,0.0
1.465,280.8616642797864,39.78873577284835,2.1553145879904227,0.8,0.0
1.466,280.86166427978696,39.78873577285076,2.155314587990423,0.8,0.0
1.467,280.8616642797875,39.78873577285312,2.1553145879904245,0.8,0.0
1.468,280.86166427978804,39.78873577285544,2.1553145879904254,0.8,0.0
1.469,280.86166427978856,39.788735772857706,2.1553145879904267,0.8,0.0
1.47,280.86166427978907,39.78873577285994,2.155314587990427,0.8,0.0
1.471,280.8616642797895,39.788735772862125,2.1553145879904285,0.8,0.0
1.472,280.86166427979003,39.78873577286427,2.1553145879904294,0.8,0.0
1.473,280.86166427979055,39.788735772866374,2.15531458799043,0.8,0.0
1.474,280.861664279791,39.78873577286844,2.1553145879904307,0.8,0.0
1.475,280.86166427979146,39.78873577287047,2.155314587990432,0.8,0.0
1.476,280.8616642797919,39.78873577287245,2.1553145879904325,0.8,0.0
1.477,280.86166427979236,39.7887357728744,2.1553145879904334,0.8,0.0
1.478,280.8616642797928,39.78873577287631,2.155314587990434,0.8,0.0
1.479,280.8616642797932,39.788735772878184,2.1553145879904347,0.8,0.0
1.48,280.8616642797936,39.788735772880024,2.1553145879904356,0.8,0.0
1.481,280.86166427979407,39.78873577288182,2.1553145879904365,0.8,0.0
1.482,280.86166427979447,39.78873577288359,2.1553145879904374,0.8,0.0
1.483,280.86166427979487,39.78873577288532,2.155314587990438,0.8,0.0
1.484,280.86166427979526,39.788735772887016,2.1553145879904387,0.8,0.0
1.485,280.86166427979566,39.788735772888685,2.155314587990439,0.8,0.0
1.486,280.861664279796,39.78873577289033,2.15531458799044,0.8,0.0
1.487,280.8616642797964,39.788735772891926,2.1553145879904405,0.8,0.0
1.488,280.8616642797968,39.788735772893496,2.1553145879904414,0.8,0.0
1.489,280.86166427979714,39.78873577289504,2.155314587990442,0.8,0.0
1.49,280.8616642797975,39.78873577289655,2.1553145879904427,0.8,0.0
1.491,280.8616642797978,39.78873577289803,2.155314587990443,0.8,0.0
1.492,280.86166427979816,39.788735772899486,2.1553145879904436,0.8,0.0
1.493,280.8616642797985,39.788735772900914,2.1553145879904445,0.8,0.0
1.494,280.8616642797988,39.788735772902314,2.155314587990445,0.8,0.0
1.495,280.86166427979913,39.788735772903685,2.1553145879904454,0.8,0.0
1.496,280.8616642797994,39.788735772905035,2.1553145879904463,0.8,0.0
1.497,280.8616642797997,39.78873577290636,2.1553145879904467,0.8,0.0
1.498,280.86166427980004,39.78873577290766,2.155314587990447,0.8,0.0
1.499,280.8616642798003,39.78873577290893,2.1553145879904476,0.8,0.0
1.5,280.8616642798006,39.78873577291018,2.155314587990448,0.8,0.0
1.5010000000000001,280.8616642798009,39.7887357729114,2.1553145879904485,0.8,0.0
1.502,280.8616642798012,39.788735772912595,2.1553145879904494,0.8,0.0
1.5030000000000001,280.8616642798014,39.788735772913775,2.15531458799045,0.8,0.0
1.504,280.8616642798017,39.788735772914926,2.15531458799045,0.8,0.0
1.5050000000000001,280.86166427980197,39.788735772916056,2.1553145879904507,0.8,0.0
1.506,280.86166427980226,39.788735772917164,2.155314587990451,0.8,0.0
1.5070000000000001,280.8616642798025,39.78873577291825,2.1553145879904516,0.8,0.0
1.508,280.8616642798027,39.78873577291932,2.155314587990452,0.8,0.0
1.5090000000000001,280.86166427980294,39.78873577292036,2.1553145879904525,0.8,0.0
1.51,280.86166427980316,39.78873577292139,2.155314587990453,0.8,0.0
1.5110000000000001,280.8616642798034,39.7887357729224,2.1553145879904534,0.8,0.0
1.512,280.8616642798037,39.78873577292338,2.155314587990454,0.8,0.0
1.5130000000000001,280.8616642798039,39.78873577292435,2.1553145879904543,0.8,0.0
1.514,280.8616642798041,39.7887357729253,2.1553145879904543,0.8,0.0
1.5150000000000001,280.8616642798043,39.78873577292623,2.155314587990455,0.8,0.0
1.516,280.8616642798045,39.78873577292715,2.155314587990455,0.8,0.0
1.5170000000000001,280.8616642798047,39.78873577292805,2.1553145879904556,0.8,0.0
1.518,280.8616642798049,39.78873577292892,2.155314587990456,0.8,0.0
1.5190000000000001,280.8616642798051,39.7887357729298,2.155314587990456,0.8,0.0
1.52,280.8616642798053,39.78873577293064,2.155314587990457,0.8,0.0
1.5210000000000001,280.8616642798055,39.788735772931474,2.155314587990457,0.8,0.0
1.522,280.8616642798057,39.788735772932284,2.1553145879904574,0.8,0.0
1.5230000000000001,280.8616642798059,39.78873577293308,2.155314587990458,0.8,0.0
1.524,280.86166427980606,39.78873577293387,2.155314587990458,0.8,0.0
1.5250000000000001,280.86166427980623,39.78873577293463,2.1553145879904587,0.8,0.0
1.526,280.8616642798064,39.78873577293538,2.1553145879904587,0.8,0.0
1.5270000000000001,280.8616642798066,39.78873577293612,2.1553145879904587,0.8,0.0
1.528,280.86166427980675,39.788735772936846,2.155314587990459,0.8,0.0
1.5290000000000001,280.8616642798069,39.78873577293755,2.1553145879904596,0.8,0.0
1.53,280.8616642798071,39.78873577293825,2.15531458799046,0.8,0.0
1.5310000000000001,280.86166427980726,39.788735772938935,2.1553145879904605,0.8,0.0
1.532,280.86166427980737,39.7887357729396,2.1553145879904605,0.8,0.0
1.5330000000000001,280.8616642798076,39.788735772940264,2.1553145879904605,0.8,0.0
1.534,280.86166427980766,39.7887357729409,2.155314587990461,0.8,0.0
1.5350000000000001,280.8616642798078,39.78873577294154,2.1553145879904614,0.8,0.0
1.536,280.861664279808,39.78873577294216,2.1553145879904614,0.8,0.0
1.537,280.8616642798081,39.788735772942765,2.155314587990462,0.8,0.0
1.538,280.8616642798082,39.78873577294337,2.155314587990462,0.8,0.0
1.539,280.8616642798084,39.78873577294395,2.1553145879904623,0.8,0.0
1.54,280.8616642798085,39.78873577294453,2.1553145879904623,0.8,0.0
1.541,280.8616642798087,39.78873577294508,2.1553145879904627,0.8,0.0
1.542,280.8616642798088,39.788735772945635,2.155314587990463,0.8,0.0
1.543,280.8616642798089,39.78873577294618,2.155314587990463,0.8,0.0
1.544,280.8616642798091,39.788735772946715,2.155314587990463,0.8,0.0
1.545,280.8616642798092,39.788735772947234,2.1553145879904636,0.8,0.0
1.546,280.86166427980925,39.78873577294774,2.155314587990464,0.8,0.0
1.547,280.8616642798094,39.78873577294824,2.155314587990464,0.8,0.0
1.548,280.86166427980953,39.78873577294873,2.155314587990464,0.8,0.0
1.549,280.86166427980964,39.78873577294922,2.1553145879904645,0.8,0.0
1.55,280.86166427980976,39.78873577294969,2.1553145879904645,0.8,0.0
1.551,280.8616642798099,39.78873577295016,2.155314587990465,0.8,0.0
1.552,280.86166427980993,39.788735772950616,2.155314587990465,0.8,0.0
1.553,280.86166427981004,39.788735772951064,2.1553145879904654,0.8,0.0
1.554,280.86166427981016,39.788735772951505,2.1553145879904654,0.8,0.0
1.555,280.86166427981027,39.78873577295194,2.155314587990466,0.8,0.0
1.556,280.8616642798104,39.788735772952364,2.155314587990466,0.8,0.0
1.557,280.86166427981044,39.788735772952776,2.155314587990466,0.8,0.0
1.558,280.86166427981055,39.78873577295319,2.155314587990466,0.8,0.0
1.559,280.86166427981067,39.788735772953586,2.1553145879904663,0.8,0.0
1.56,280.8616642798107,39.78873577295397,2.1553145879904667,0.8,0.0
1.561,280.86166427981084,39.78873577295436,2.1553145879904667,0.8,0.0
1.562,280.86166427981095,39.78873577295473,2.1553145879904667,0.8,0.0
1.563,280.86166427981095,39.78873577295509,2.1553145879904667,0.8,0.0
1.564,280.86166427981107,39.788735772955455,2.155314587990467,0.8,0.0
1.565,280.8616642798111,39.7887357729558,2.155314587990467,0.8,0.0
1.566,280.8616642798112,39.78873577295615,2.155314587990467,0.8,0.0
1.567,280.86166427981124,39.78873577295649,2.1553145879904676,0.8,0.0
1.568,280.86166427981135,39.78873577295682,2.1553145879904676,0.8,0.0
1.569,280.8616642798114,39.78873577295715,2.1553145879904676,0.8,0.0
1.57,280.86166427981146,39.78873577295748,2.1553145879904676,0.8,0.0
1.571,280.8616642798115,39.78873577295779,2.155314587990468,0.8,0.0
1.572,280.8616642798116,39.7887357729581,2.155314587990468,0.8,0.0
1.573,280.86166427981163,39.788735772958404,2.1553145879904685,0.8,0.0
1.574,280.86166427981175,39.7887357729587,2.1553145879904685,0.8,0.0
1.575,280.8616642798118,39.78873577295899,2.1553145879904685,0.8,0.0
1.576,280.86166427981186,39.78873577295928,2.1553145879904685,0.8,0.0
1.577,280.861664279812,39.788735772959555,2.1553145879904685,0.8,0.0
1.578,280.86166427981203,39.788735772959825,2.1553145879904685,0.8,0.0
1.579,280.86166427981203,39.788735772960095,2.155314587990469,0.8,0.0
1.58,280.86166427981215,39.78873577296036,2.1553145879904694,0.8,0.0
1.581,280.8616642798122,39.78873577296062,2.1553145879904694,0.8,0.0
1.582,280.86166427981226,39.78873577296087,2.1553145879904694,0.8,0.0
1.583,280.8616642798124,39.78873577296112,2.1553145879904694,0.8,0.0
1.584,280.86166427981243,39.78873577296136,2.1553145879904694,0.8,0.0
1.585,280.8616642798125,39.7887357729616,2.1553145879904694,0.8,0.0
1.586,280.86166427981254,39.788735772961836,2.15531458799047,0.8,0.0
1.587,280.86166427981254,39.78873577296206,2.15531458799047,0.8,0.0
1.588,280.8616642798126,39.7887357729623,2.15531458799047,0.8,0.0
1.589,280.86166427981266,39.78873577296252,2.15531458799047,0.8,0.0
1.59,280.86166427981277,39.78873577296274,2.1553145879904703,0.8,0.0
1.591,280.86166427981277,39.788735772962944,2.1553145879904703,0.8,0.0
1.592,280.8616642798128,39.78873577296316,2.1553145879904703,0.8,0.0
1.593,280.8616642798128,39.78873577296336,2.1553145879904703,0.8,0.0
1.594,280.8616642798129,39.78873577296357,2.1553145879904703,0.8,0.0
1.595,280.86166427981294,39.78873577296376,2.1553145879904707,0.8,0.0
1.596,280.86166427981306,39.78873577296395,2.1553145879904707,0.8,0.0
1.597,280.86166427981306,39.788735772964145,2.1553145879904707,0.8,0.0
1.598,280.8616642798131,39.78873577296433,2.1553145879904707,0.8,0.0
1.599,280.8616642798131,39.788735772964515,2.1553145879904707,0.8,0.0
1.6,280.86166427981317,39.78873577296469,2.155314587990471,0.8,0.0
1.601,280.8616642798132,39.78873577296488,2.155314587990471,0.8,0.0
1.602,280.8616642798132,39.78873577296504,2.155314587990471,0.8,0.0
1.603,280.8616642798133,39.78873577296521,2.155314587990471,0.8,0.0
1.604,280.86166427981334,39.78873577296538,2.155314587990471,0.8,0.0
1.605,280.86166427981334,39.788735772965545,2.155314587990471,0.8,0.0
1.606,280.8616642798134,39.7887357729657,2.155314587990471,0.8,0.0
1.607,280.86166427981345,39.78873577296586,2.155314587990471,0.8,0.0
1.608,280.86166427981345,39.78873577296601,2.155314587990471,0.8,0.0
1.609,280.8616642798135,39.78873577296616,2.155314587990471,0.8,0.0
1.61,280.86166427981357,39.788735772966305,2.1553145879904716,0.8,0.0
1.611,280.86166427981357,39.788735772966454,2.1553145879904716,0.8,0.0
1.612,280.8616642798136,39.7887357729666,2.1553145879904716,0.8,0.0
1.613,280.8616642798136,39.78873577296673,2.155314587990472,0.8,0.0
1.614,280.8616642798136,39.78873577296687,2.155314587990472,0.8,0.0
1.615,280.8616642798137,39.788735772967,2.155314587990472,0.8,0.0
1.616,280.86166427981374,39.78873577296713,2.155314587990472,0.8,0.0
1.617,280.86166427981374,39.78873577296726,2.155314587990472,0.8,0.0
1.618,280.8616642798138,39.788735772967385,2.155314587990472,0.8,0.0
1.619,280.86166427981385,39.78873577296751,2.155314587990472,0.8,0.0
1.62,280.86166427981385,39.78873577296763,2.155314587990472,0.8,0.0
1.621,280.8616642798139,39.78873577296775,2.155314587990472,0.8,0.0
1.622,280.86166427981397,39.78873577296787,2.155314587990472,0.8,0.0
1.623,280.86166427981397,39.78873577296799,2.155314587990472,0.8,0.0
1.624,280.861664279814,39.788735772968096,2.1553145879904725,0.8,0.0
1.625,280.861664279814,39.78873577296821,2.1553145879904725,0.8,0.0
1.6260000000000001,280.861664279814,39.788735772968316,2.1553145879904725,0.8,0.0
1.627,280.8616642798141,39.788735772968415,2.1553145879904725,0.8,0.0
1.6280000000000001,280.86166427981414,39.78873577296852,2.1553145879904725,0.8,0.0
1.629,280.86166427981414,39.78873577296862,2.1553145879904725,0.8,0.0
1.6300000000000001,280.8616642798142,39.78873577296872,2.155314587990473,0.8,0.0
1.631,280.8616642798142,39.78873577296882,2.155314587990473,0.8,0.0
1.6320000000000001,280.8616642798142,39.78873577296892,2.155314587990473,0.8,0.0
1.633,280.8616642798142,39.78873577296901,2.155314587990473,0.8,0.0
1.6340000000000001,280.86166427981425,39.788735772969105,2.155314587990473,0.8,0.0
1.635,280.86166427981425,39.7887357729692,2.155314587990473,0.8,0.0
1.6360000000000001,280.86166427981425,39.78873577296928,2.155314587990473,0.8,0.0
1.637,280.86166427981425,39.78873577296937,2.155314587990473,0.8,0.0
1.6380000000000001,280.86166427981425,39.78873577296945,2.155314587990473,0.8,0.0
1.639,280.8616642798143,39.78873577296954,2.155314587990473,0.8,0.0
1.6400000000000001,280.8616642798143,39.78873577296962,2.155314587990473,0.8,0.0
1.641,280.86166427981436,39.78873577296971,2.155314587990473,0.8,0.0
1.6420000000000001,280.86166427981436,39.78873577296978,2.155314587990473,0.8,0.0
1.643,280.8616642798144,39.78873577296986,2.155314587990473,0.8,0.0
1.6440000000000001,280.8616642798144,39.788735772969936,2.155314587990473,0.8,0.0
1.645,280.8616642798144,39.788735772970014,2.155314587990473,0.8,0.0
1.6460000000000001,280.8616642798144,39.78873577297009,2.1553145879904734,0.8,0.0
1.647,280.8616642798144,39.788735772970156,2.1553145879904734,0.8,0.0
1.6480000000000001,280.8616642798144,39.78873577297023,2.1553145879904734,0.8,0.0
1.649,280.8616642798144,39.78873577297029,2.1553145879904734,0.8,0.0
1.6500000000000001,280.8616642798144,39.78873577297036,2.1553145879904734,0.8,0.0
1.651,280.8616642798144,39.788735772970426,2.1553145879904734,0.8,0.0
1.6520000000000001,280.8616642798145,39.7887357729705,2.1553145879904734,0.8,0.0
1.653,280.86166427981453,39.78873577297057,2.1553145879904734,0.8,0.0
1.6540000000000001,280.86166427981453,39.788735772970625,2.1553145879904734,0.8,0.0
1.655,280.86166427981453,39.78873577297068,2.1553145879904734,0.8,0.0
1.6560000000000001,280.8616642798146,39.78873577297074,2.1553145879904734,0.8,0.0
1.657,280.8616642798146,39.7887357729708,2.1553145879904734,0.8,0.0
1.6580000000000001,280.8616642798146,39.78873577297086,2.1553145879904734,0.8,0.0
1.659,280.86166427981465,39.788735772970924,2.1553145879904734,0.8,0.0
1.6600000000000001,280.86166427981465,39.78873577297098,2.1553145879904734,0.8,0.0
1.661,280.86166427981465,39.78873577297103,2.1553145879904734,0.8,0.0
1.6620000000000001,280.86166427981465,39.78873577297108,2.1553145879904734,0.8,0.0
1.663,280.86166427981465,39.78873577297113,2.155314587990474,0.8,0.0
1.6640000000000001,280.86166427981465,39.78873577297119,2.155314587990474,0.8,0.0
1.665,280.86166427981465,39.788735772971236,2.155314587990474,0.8,0.0
1.666,280.86166427981465,39.788735772971286,2.155314587990474,0.8,0.0
1.667,280.8616642798147,39.788735772971336,2.155314587990474,0.8,0.0
1.668,280.8616642798147,39.788735772971386,2.155314587990474,0.8,0.0
1.669,280.8616642798147,39.788735772971435,2.155314587990474,0.8,0.0
1.67,280.8616642798147,39.78873577297148,2.155314587990474,0.8,0.0
1.671,280.8616642798147,39.78873577297152,2.155314587990474,0.8,0.0
1.672,280.8616642798147,39.78873577297156,2.155314587990474,0.8,0.0
1.673,280.8616642798147,39.78873577297161,2.155314587990474,0.8,0.0
1.674,280.8616642798147,39.78873577297165,2.155314587990474,0.8,0.0
1.675,280.8616642798147,39.78873577297169,2.155314587990474,0.8,0.0
1.676,280.86166427981476,39.788735772971734,2.155314587990474,0.8,0.0
1.677,280.86166427981476,39.788735772971776,2.155314587990474,0.8,0.0
1.678,280.86166427981476,39.78873577297182,2.155314587990474,0.8,0.0
1.679,280.86166427981476,39.78873577297186,2.155314587990474,0.8,0.0
1.68,280.86166427981476,39.7887357729719,2.155314587990474,0.8,0.0
1.681,280.8616642798148,39.78873577297193,2.155314587990474,0.8,0.0
1.682,280.8616642798148,39.78873577297196,2.155314587990474,0.8,0.0
1.683,280.8616642798148,39.788735772972,2.155314587990474,0.8,0.0
1.684,280.8616642798148,39.78873577297203,2.155314587990474,0.8,0.0
1.685,280.8616642798148,39.78873577297207,2.155314587990474,0.8,0.0
1.686,280.8616642798148,39.788735772972096,2.155314587990474,0.8,0.0
1.687,280.8616642798148,39.78873577297213,2.155314587990474,0.8,0.0
1.688,280.8616642798148,39.78873577297217,2.155314587990474,0.8,0.0
1.689,280.8616642798148,39.7887357729722,2.155314587990474,0.8,0.0
1.69,280.8616642798148,39.78873577297223,2.155314587990474,0.8,0.0
1.691,280.8616642798148,39.788735772972274,2.155314587990474,0.8,0.0
1.692,280.8616642798148,39.7887357729723,2.155314587990474,0.8,0.0
1.693,280.8616642798148,39.78873577297233,2.155314587990474,0.8,0.0
1.694,280.8616642798149,39.78873577297235,2.155314587990474,0.8,0.0
1.695,280.86166427981493,39.78873577297238,2.155314587990474,0.8,0.0
1.696,280.86166427981493,39.78873577297241,2.155314587990474,0.8,0.0
1.697,280.86166427981493,39.78873577297243,2.155314587990474,0.8,0.0
1.698,280.86166427981493,39.78873577297246,2.155314587990474,0.8,0.0
1.699,280.86166427981493,39.78873577297248,2.155314587990474,0.8,0.0
1.7,280.86166427981493,39.78873577297251,2.155314587990474,0.8,0.0
1.701,280.86166427981493,39.78873577297253,2.155314587990474,0.8,0.0
1.702,280.86166427981493,39.78873577297256,2.155314587990474,0.8,0.0
1.703,280.86166427981493,39.78873577297258,2.155314587990474,0.8,0.0
1.704,280.86166427981493,39.78873577297261,2.155314587990474,0.8,0.0
1.705,280.86166427981493,39.78873577297263,2.155314587990474,0.8,0.0
1.706,280.86166427981493,39.78873577297266,2.155314587990474,0.8,0.0
1.707,280.86166427981493,39.788735772972686,2.155314587990474,0.8,0.0
1.708,280.86166427981493,39.78873577297271,2.155314587990474,0.8,0.0
1.709,280.86166427981493,39.788735772972736,2.155314587990474,0.8,0.0
1.71,280.86166427981493,39.78873577297276,2.155314587990474,0.8,0.0
1.711,280.86166427981493,39.78873577297277,2.155314587990474,0.8,0.0
1.712,280.861664279815,39.788735772972785,2.1553145879904743,0.8,0.0
1.713,280.861664279815,39.78873577297281,2.1553145879904743,0.8,0.0
1.714,280.861664279815,39.78873577297282,2.1553145879904743,0.8,0.0
1.715,280.861664279815,39.788735772972835,2.1553145879904743,0.8,0.0
1.716,280.861664279815,39.788735772972856,2.1553145879904743,0.8,0.0
1.717,280.861664279815,39.78873577297287,2.1553145879904743,0.8,0.0
1.718,280.861664279815,39.78873577297289,2.1553145879904743,0.8,0.0
1.719,280.861664279815,39.788735772972906,2.1553145879904743,0.8,0.0
1.72,280.861664279815,39.78873577297292,2.1553145879904743,0.8,0.0
1.721,280.861664279815,39.78873577297294,2.1553145879904743,0.8,0.0
1.722,280.861664279815,39.788735772972956,2.1553145879904743,0.8,0.0
1.723,280.86166427981505,39.78873577297297,2.1553145879904743,0.8,0.0
1.724,280.86166427981505,39.78873577297299,2.1553145879904743,0.8,0.0
1.725,280.86166427981505,39.788735772973006,2.1553145879904743,0.8,0.0
1.726,280.86166427981505,39.78873577297303,2.1553145879904743,0.8,0.0
1.727,280.86166427981505,39.78873577297304,2.1553145879904743,0.8,0.0
1.728,280.86166427981505,39.788735772973055,2.1553145879904743,0.8,0.0
1.729,280.86166427981505,39.78873577297308,2.1553145879904743,0.8,0.0
1.73,280.86166427981505,39.78873577297309,2.1553145879904743,0.8,0.0
1.731,280.86166427981505,39.788735772973105,2.1553145879904743,0.8,0.0
1.732,280.86166427981505,39.788735772973126,2.1553145879904743,0.8,0.0
1.733,280.86166427981505,39.78873577297314,2.1553145879904743,0.8,0.0
1.734,280.86166427981505,39.78873577297316,2.1553145879904743,0.8,0.0
1.735,280.86166427981505,39.788735772973176,2.1553145879904743,0.8,0.0
1.736,280.86166427981505,39.78873577297318,2.1553145879904743,0.8,0.0
1.737,280.86166427981505,39.78873577297319,2.1553145879904743,0.8,0.0
1.738,280.86166427981505,39.788735772973205,2.1553145879904743,0.8,0.0
1.739,280.86166427981505,39.78873577297321,2.1553145879904743,0.8,0.0
1.74,280.86166427981505,39.78873577297322,2.1553145879904743,0.8,0.0
1.741,280.86166427981505,39.788735772973226,2.1553145879904743,0.8,0.0
1.742,280.86166427981505,39.78873577297324,2.1553145879904743,0.8,0.0
1.743,280.86166427981505,39.78873577297324,2.1553145879904743,0.8,0.0
1.744,280.86166427981505,39.788735772973254,2.1553145879904743,0.8,0.0
1.745,280.86166427981505,39.78873577297326,2.1553145879904743,0.8,0.0
1.746,280.86166427981505,39.78873577297327,2.1553145879904743,0.8,0.0
1.747,280.86166427981505,39.788735772973276,2.1553145879904743,0.8,0.0
1.748,280.86166427981505,39.78873577297329,2.1553145879904743,0.8,0.0
1.749,280.86166427981505,39.7887357729733,2.1553145879904743,0.8,0.0
1.75,280.86166427981505,39.788735772973304,2.1553145879904743,0.8,0.0
1.7510000000000001,280.86166427981505,39.78873577297331,2.1553145879904743,0.8,0.0
1.752,280.86166427981505,39.78873577297332,2.1553145879904743,0.8,0.0
1.7530000000000001,280.86166427981505,39.78873577297333,2.1553145879904743,0.8,0.0
1.754,280.86166427981505,39.78873577297334,2.1553145879904743,0.8,0.0
1.7550000000000001,280.86166427981505,39.78873577297335,2.1553145879904743,0.8,0.0
1.756,280.86166427981505,39.788735772973354,2.1553145879904743,0.8,0.0
1.7570000000000001,280.86166427981505,39.78873577297337,2.1553145879904743,0.8,0.0
1.758,280.86166427981505,39.788735772973375,2.1553145879904743,0.8,0.0
1.7590000000000001,280.86166427981505,39.78873577297338,2.1553145879904743,0.8,0.0
1.76,280.8616642798151,39.78873577297339,2.1553145879904743,0.8,0.0
1.7610000000000001,280.86166427981516,39.788735772973396,2.1553145879904747,0.8,0.0
1.762,280.86166427981516,39.7887357729734,2.1553145879904747,0.8,0.0
1.7630000000000001,280.86166427981516,39.78873577297342,2.1553145879904747,0.8,0.0
1.764,280.86166427981516,39.788735772973425,2.1553145879904747,0.8,0.0
1.7650000000000001,280.86166427981516,39.78873577297343,2.1553145879904747,0.8,0.0
1.766,280.86166427981516,39.78873577297344,2.1553145879904747,0.8,0.0
1.7670000000000001,280.86166427981516,39.788735772973446,2.1553145879904747,0.8,0.0
1.768,280.86166427981516,39.78873577297345,2.1553145879904747,0.8,0.0
1.7690000000000001,280.86166427981516,39.78873577297347,2.1553145879904747,0.8,0.0
1.77,280.86166427981516,39.788735772973475,2.1553145879904747,0.8,0.0
1.7710000000000001,280.86166427981516,39.78873577297348,2.1553145879904747,0.8,0.0
1.772,280.86166427981516,39.78873577297349,2.1553145879904747,0.8,0.0
1.7730000000000001,280.86166427981516,39.7887357729735,2.1553145879904747,0.8,0.0
1.774,280.86166427981516,39.78873577297351,2.1553145879904747,0.8,0.0
1.7750000000000001,280.86166427981516,39.78873577297352,2.1553145879904747,0.8,0.0
1.776,280.86166427981516,39.788735772973524,2.1553145879904747,0.8,0.0
1.7770000000000001,280.86166427981516,39.78873577297353,2.1553145879904747,0.8,0.0
1.778,280.86166427981516,39.78873577297354,2.1553145879904747,0.8,0.0
1.7790000000000001,280.86166427981516,39.78873577297355,2.1553145879904747,0.8,0.0
1.78,280.86166427981516,39.78873577297356,2.1553145879904747,0.8,0.0
1.7810000000000001,280.86166427981516,39.78873577297357,2.1553145879904747,0.8,0.0
1.782,280.86166427981516,39.788735772973574,2.1553145879904747,0.8,0.0
1.7830000000000001,280.86166427981516,39.78873577297358,2.1553145879904747,0.8,0.0
1.784,280.86166427981516,39.78873577297359,2.1553145879904747,0.8,0.0
1.7850000000000001,280.86166427981516,39.7887357729736,2.1553145879904747,0.8,0.0
1.786,280.86166427981516,39.78873577297361,2.1553145879904747,0.8,0.0
1.7870000000000001,280.86166427981516,39.78873577297362,2.1553145879904747,0.8,0.0
1.788,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.7890000000000001,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.79,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.7910000000000001,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.792,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.793,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.794,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.795,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.796,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.797,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.798,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.799,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.8,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.801,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.802,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.803,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.804,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.805,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.806,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.807,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.808,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.809,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.81,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.811,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.812,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.813,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
1.814,280.86166427981516,39.78873577297363,2.1553145879904747,0.8,0.0
